RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading,REC,FileName
629492488,1766652731135722,0,0,-0.0031,-0.0,1.0003,-0.0282,-0.0106,-0.0131,-34.2985,5.7539,38.1407,23.99,0.34,0.1,8.75,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629496488,1766652731139722,0,0,-0.0028,0.0,0.9996,-0.0282,-0.0182,0.0021,-34.2985,5.7539,38.1407,23.98,0.33,0.1,8.75,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629540488,1766652731183722,0,0,-0.0031,-0.0,0.9995,-0.0282,0.0047,-0.0436,-34.2985,5.7539,38.1407,23.98,0.28,0.11,8.78,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629544488,1766652731187722,0,0,-0.0029,-0.0003,0.9991,-0.0129,0.0047,-0.036,-34.2985,5.7539,38.1407,23.98,0.27,0.11,8.78,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629548488,1766652731191722,0,0,-0.0028,-0.0003,0.9995,-0.0129,0.0123,-0.0284,-34.2985,5.7539,38.1407,23.98,0.27,0.11,8.79,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629552488,1766652731195722,0,0,-0.003,-0.0003,0.9997,-0.0129,0.0199,-0.0131,-34.2985,5.7539,38.1407,23.98,0.26,0.11,8.79,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629605488,1766652731248722,0,0,-0.0031,-0.0001,0.9991,0.0405,-0.003,0.0327,-34.2985,5.7539,38.1407,23.98,0.22,0.13,8.83,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629609488,1766652731252722,0,0,-0.0027,-0.0003,0.9985,0.0253,0.0047,0.0174,-34.6558,5.7539,38.1407,23.98,0.21,0.13,8.83,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629613488,1766652731256722,0,0,-0.0025,-0.0001,0.9988,0.0329,0.0199,0.025,-34.6558,4.3154,39.8744,23.99,0.19,0.13,8.82,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629617488,1766652731260722,0,0,-0.0025,-0.0001,0.9997,0.0405,0.0276,0.025,-34.6558,4.3154,39.8744,23.99,0.17,0.13,8.81,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629661488,1766652731304722,0,0,-0.0025,-0.0003,1.0,0.0024,0.0047,-0.0055,-34.6558,4.3154,39.8744,23.99,0.01,0.15,8.69,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629665243,1766652731308477,0,0,-0.0024,-0.0001,0.9995,0.01,0.0123,-0.0208,-34.6558,4.3154,39.8744,23.99,0.0,0.16,8.68,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629669234,1766652731312468,0,0,-0.0026,-0.0002,0.9995,0.0024,0.0123,-0.0436,-34.6558,4.3154,39.8744,23.99,-0.01,0.16,8.67,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629673488,1766652731316722,0,0,-0.0025,0.0001,0.9993,0.0253,0.0047,-0.0208,-34.6558,4.3154,39.8744,23.99,-0.02,0.16,8.66,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629725488,1766652731368722,0,0,-0.0027,0.0,0.999,0.0176,-0.0335,-0.0284,-34.6558,4.3154,39.8744,23.98,-0.12,0.17,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629729488,1766652731372722,0,0,-0.0025,0.0,0.9986,0.0176,-0.0258,0.0021,-34.6558,4.3154,39.8744,23.98,-0.12,0.17,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629733488,1766652731376722,0,0,-0.0024,0.0004,0.9985,0.0253,-0.0182,-0.0055,-34.6558,4.3154,39.8744,23.98,-0.13,0.17,8.53,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629737488,1766652731380722,0,0,-0.0024,0.0004,0.9984,0.01,-0.0258,0.0174,-33.584,5.0347,39.1809,23.98,-0.13,0.17,8.53,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629781488,1766652731424722,0,0,-0.002,0.0013,0.9995,0.0329,0.0047,0.0021,-33.584,5.0347,39.1809,23.98,-0.07,0.16,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629785488,1766652731428722,0,0,-0.002,0.001,0.9997,0.0405,-0.003,-0.0055,-33.584,5.0347,39.1809,23.98,-0.06,0.16,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629789488,1766652731432722,0,0,-0.0021,0.0007,0.9996,0.0253,0.0047,-0.0055,-33.584,5.0347,39.1809,23.98,-0.06,0.16,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629793488,1766652731436722,0,0,-0.0021,0.0003,0.999,0.0405,0.0047,-0.0131,-33.584,5.0347,39.1809,23.99,-0.06,0.15,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629845488,1766652731488722,0,0,-0.0021,0.0002,0.999,0.01,0.0047,-0.0055,-33.584,5.0347,39.1809,23.98,-0.03,0.15,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629849488,1766652731492722,0,0,-0.0018,0.0001,0.9991,0.0176,0.0047,-0.0055,-33.584,5.0347,39.1809,23.98,-0.03,0.15,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629853488,1766652731496722,0,0,-0.0022,0.0,0.999,0.0024,0.0047,-0.0131,-33.584,5.0347,39.1809,23.98,-0.03,0.15,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629857488,1766652731500722,0,0,-0.0021,-0.0001,0.9994,0.0024,0.0047,0.0021,-33.584,5.0347,39.1809,23.98,-0.03,0.15,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629901488,1766652731544722,0,0,-0.0026,0.0007,1.0003,0.0253,-0.0258,0.0098,-33.7626,5.5741,37.6206,23.99,0.04,0.13,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629905488,1766652731548722,0,0,-0.0028,0.0007,1.0006,0.0253,-0.0258,0.0098,-33.7626,5.5741,37.6206,23.99,0.04,0.13,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629909238,1766652731552472,0,0,-0.0029,0.0005,1.0001,0.0329,-0.0182,0.0021,-33.7626,5.5741,37.6206,24.0,0.05,0.13,8.61,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629913488,1766652731556722,0,0,-0.0029,0.0002,1.0004,0.0176,-0.0258,0.025,-33.7626,5.5741,37.6206,23.99,0.05,0.13,8.61,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629965488,1766652731608722,0,0,-0.0025,-0.0004,0.9995,-0.0053,-0.0487,0.0021,-33.7626,5.5741,37.6206,23.99,0.09,0.13,8.67,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629969488,1766652731612722,0,0,-0.0026,-0.0,0.9992,0.0024,-0.064,0.0174,-33.7626,5.5741,37.6206,23.99,0.09,0.13,8.67,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629973243,1766652731616477,0,0,-0.0025,-0.0001,0.9989,0.01,-0.0869,0.0021,-33.7626,5.5741,37.6206,23.98,0.09,0.13,8.67,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
629977234,1766652731620468,0,0,-0.0029,-0.0002,0.999,-0.0053,-0.0945,0.0021,-33.7626,5.5741,37.6206,23.98,0.09,0.13,8.68,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630021487,1766652731664721,0,0,-0.0026,0.0003,0.9999,0.0329,-0.0487,0.025,-34.1199,4.8549,39.0076,23.99,0.04,0.14,8.65,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630025488,1766652731668722,0,0,-0.0024,-0.0,0.9998,0.0481,-0.0564,0.0098,-34.1199,4.8549,39.0076,24.0,0.03,0.14,8.65,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630029488,1766652731672722,0,0,-0.0024,-0.0001,1.0,0.0405,-0.0335,0.0021,-34.1199,4.8549,39.0076,23.99,0.03,0.14,8.64,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630033488,1766652731676722,0,0,-0.0025,0.0001,0.9998,0.0253,-0.0411,-0.0131,-34.1199,4.8549,39.0076,23.99,0.02,0.14,8.64,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630085487,1766652731728721,0,0,-0.0021,0.0,0.9995,0.0024,-0.0182,-0.0055,-34.1199,4.8549,39.0076,23.99,-0.02,0.14,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630089488,1766652731732722,0,0,-0.002,0.0002,0.9995,0.01,-0.0106,0.0021,-34.1199,4.8549,39.0076,24.0,-0.02,0.14,8.6,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630093488,1766652731736722,0,0,-0.0019,0.0002,0.9997,0.01,-0.003,0.0174,-34.1199,4.8549,39.0076,23.99,-0.02,0.14,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630097488,1766652731740722,0,0,-0.0017,0.0003,0.9995,0.0024,-0.003,0.0174,-34.1199,4.8549,39.0076,23.99,-0.03,0.14,8.59,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630141488,1766652731784722,0,0,-0.0025,-0.0003,1.0006,0.0329,-0.0106,0.0098,-32.8694,5.3943,37.1005,23.99,0.01,0.13,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630145488,1766652731788722,0,0,-0.0023,-0.0004,1.0008,0.0329,-0.0106,0.0021,-32.8694,5.3943,37.1005,23.99,0.02,0.13,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630149488,1766652731792722,0,0,-0.0024,-0.0003,1.0003,0.0405,-0.003,0.0098,-32.8694,5.3943,37.1005,23.99,0.02,0.13,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630153488,1766652731796722,0,0,-0.0022,-0.0003,1.0003,0.0481,0.0123,-0.0131,-32.8694,5.3943,37.1005,23.99,0.02,0.13,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630205488,1766652731848722,0,0,-0.0029,-0.0006,0.9984,0.0176,-0.0335,0.0098,-32.8694,5.3943,37.1005,23.99,0.06,0.12,8.68,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630209234,1766652731852468,0,0,-0.0032,-0.0004,0.9985,0.0176,-0.0335,-0.0055,-32.8694,5.3943,37.1005,23.99,0.06,0.13,8.69,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630213234,1766652731856468,0,0,-0.0032,-0.0003,0.9981,0.01,-0.0258,-0.0131,-32.8694,5.3943,37.1005,23.99,0.07,0.13,8.69,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630217488,1766652731860722,0,0,-0.003,-0.0004,0.9984,0.01,-0.0411,0.0098,-32.8694,5.3943,37.1005,23.99,0.07,0.13,8.69,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630257234,1766652731900468,0,0,-0.0028,-0.0004,0.9991,0.0253,-0.0411,-0.0208,-35.3704,5.0347,38.4875,23.99,0.04,0.14,8.69,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630261234,1766652731904468,0,0,-0.0026,-0.0002,0.9991,0.0253,-0.0411,-0.0208,-35.3704,5.0347,38.4875,23.98,0.03,0.14,8.69,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630265241,1766652731908475,0,0,-0.0027,-0.0002,0.9996,0.0405,-0.0487,-0.0284,-35.3704,5.0347,38.4875,23.98,0.03,0.14,8.68,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630269488,1766652731912722,0,0,-0.0029,0.0001,0.9996,0.0253,-0.0716,0.0098,-35.3704,5.0347,38.4875,23.98,0.02,0.14,8.68,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630325488,1766652731968722,0,0,-0.0026,0.0002,0.9988,0.0024,-0.0258,-0.0055,-35.3704,5.0347,38.4875,23.98,-0.02,0.15,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630329488,1766652731972722,0,0,-0.0025,-0.0001,0.9985,0.0024,-0.0106,-0.0055,-35.3704,5.0347,38.4875,23.98,-0.03,0.15,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630333488,1766652731976722,0,0,-0.0024,-0.0001,0.9985,0.0024,-0.003,-0.0131,-35.3704,5.0347,38.4875,23.98,-0.03,0.15,8.63,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630337488,1766652731980722,0,0,-0.0024,0.0,0.9987,0.01,-0.003,-0.036,-35.3704,5.0347,38.4875,23.98,-0.03,0.15,8.62,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630389489,1766652732032723,0,0,-0.0022,0.0004,1.0002,-0.0129,-0.0411,0.0021,-33.584,4.3154,37.794,23.99,-0.08,0.15,8.56,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630393488,1766652732036722,0,0,-0.0021,0.0007,0.9998,-0.0053,-0.0335,0.0021,-33.584,4.3154,37.794,23.99,-0.09,0.16,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630397488,1766652732040722,0,0,-0.0021,0.0005,1.0003,-0.0205,-0.0411,0.0021,-33.584,4.3154,37.794,23.99,-0.09,0.16,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630401235,1766652732044469,0,0,-0.002,0.0007,1.0007,-0.0282,-0.0335,-0.0055,-33.584,4.3154,37.794,23.98,-0.09,0.16,8.53,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630445488,1766652732088722,0,0,-0.0021,0.0007,1.0005,-0.0053,-0.003,-0.0208,-33.584,4.3154,37.794,23.99,-0.13,0.16,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630449488,1766652732092722,0,0,-0.0026,0.0007,1.0003,0.0024,0.0123,-0.0284,-33.584,4.3154,37.794,23.99,-0.13,0.16,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630453488,1766652732096722,0,0,-0.0028,0.0006,1.0004,0.0176,-0.003,-0.0284,-33.584,4.3154,37.794,23.98,-0.13,0.16,8.45,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630457488,1766652732100722,0,0,-0.0028,0.0003,1.0004,0.01,0.0047,-0.0284,-33.584,4.3154,37.794,23.98,-0.13,0.16,8.45,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630509488,1766652732152722,0,0,-0.0025,0.0007,1.0002,0.01,-0.0182,0.0098,-33.7626,4.1356,37.2739,23.98,-0.17,0.16,8.36,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630513488,1766652732156722,0,0,-0.0024,0.0005,0.9998,0.0024,-0.0258,0.0098,-33.7626,4.1356,37.2739,23.98,-0.17,0.17,8.35,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630517488,1766652732160722,0,0,-0.0023,0.0007,0.9999,-0.0129,-0.0258,0.0098,-33.7626,4.1356,37.2739,23.98,-0.17,0.17,8.35,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630521488,1766652732164722,0,0,-0.0023,0.0005,1.0002,-0.0129,-0.0258,0.0174,-33.7626,4.1356,37.2739,23.98,-0.18,0.17,8.34,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630563235,1766652732206469,0,0,-0.0026,0.0004,1.0,0.0176,-0.0411,-0.0055,-33.7626,4.1356,37.2739,23.99,-0.19,0.17,8.27,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630567234,1766652732210468,0,0,-0.0027,0.0004,1.0001,0.0176,-0.0335,-0.0055,-33.7626,4.1356,37.2739,23.99,-0.19,0.17,8.26,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630571488,1766652732214722,0,0,-0.0027,0.0007,1.0,0.0176,-0.0258,-0.0131,-33.7626,4.1356,37.2739,23.99,-0.19,0.17,8.25,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630575234,1766652732218468,0,0,-0.0028,0.0008,1.0003,0.01,-0.0411,0.0021,-33.7626,4.1356,37.2739,23.98,-0.19,0.17,8.25,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630627238,1766652732270472,0,0,-0.0025,0.0007,0.9996,-0.0129,-0.0182,-0.0436,-33.584,5.3943,39.5277,23.98,-0.15,0.16,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630631488,1766652732274722,0,0,-0.0023,0.0003,0.9996,0.0024,-0.0106,-0.0436,-33.584,5.3943,39.5277,23.98,-0.13,0.16,8.22,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630635241,1766652732278475,0,0,-0.0027,0.0003,0.9996,-0.0205,-0.0106,-0.0665,-33.584,5.3943,39.5277,23.98,-0.12,0.16,8.23,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630639488,1766652732282722,0,0,-0.0027,0.0002,0.9993,-0.0358,-0.003,-0.0513,-33.584,5.3943,39.5277,23.99,-0.11,0.16,8.24,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630684488,1766652732327722,0,0,-0.0026,0.0,0.9996,-0.0053,-0.0258,0.0021,-33.584,5.3943,39.5277,23.98,-0.01,0.14,8.3,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630688488,1766652732331722,0,0,-0.0027,-0.0001,0.9996,0.0024,-0.0411,0.0021,-33.584,5.3943,39.5277,23.98,-0.0,0.14,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630692488,1766652732335722,0,0,-0.0029,-0.0001,0.9995,0.0253,-0.0487,-0.0055,-33.584,5.3943,39.5277,23.98,0.0,0.14,8.31,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630696488,1766652732339722,0,0,-0.0027,-0.0003,0.9995,0.0253,-0.0411,0.0021,-33.584,5.3943,39.5277,23.98,0.01,0.14,8.32,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630748488,1766652732391722,0,0,-0.0029,0.0,1.0007,0.01,-0.0411,-0.0436,-33.9413,5.3943,39.1809,23.98,0.07,0.14,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630752488,1766652732395722,0,0,-0.0029,-0.0,1.001,0.01,-0.0411,-0.0208,-33.9413,5.3943,39.1809,23.98,0.07,0.14,8.38,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630756488,1766652732399722,0,0,-0.0029,-0.0,1.0012,0.0176,-0.0411,-0.036,-33.9413,5.3943,39.1809,23.98,0.07,0.14,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630760488,1766652732403722,0,0,-0.0031,0.0002,1.0009,0.01,-0.0487,-0.0208,-33.9413,5.3943,39.1809,23.98,0.07,0.14,8.39,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630804488,1766652732447722,0,0,-0.0027,-0.0003,1.0,0.0024,-0.0411,0.0098,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630808488,1766652732451722,0,0,-0.0027,-0.0001,0.9998,0.01,-0.0411,-0.0055,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.43,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630812488,1766652732455722,0,0,-0.0024,-0.0004,0.9993,0.0024,-0.0258,-0.0208,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.44,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630816488,1766652732459722,0,0,-0.0023,-0.0003,0.9995,0.0024,-0.0258,-0.0208,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.44,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630869488,1766652732512722,0,0,-0.0024,-0.0003,1.0008,0.0329,-0.0411,-0.0513,-33.9413,5.3943,39.1809,23.99,0.09,0.14,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630873488,1766652732516722,0,0,-0.0026,-0.0001,1.0008,0.0253,-0.0487,-0.0589,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.48,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630877488,1766652732520722,0,0,-0.0023,0.0,1.0009,0.0176,-0.0487,-0.0589,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630881488,1766652732524722,0,0,-0.0023,0.0001,1.0006,0.0253,-0.0411,-0.0513,-33.9413,5.3943,39.1809,23.98,0.09,0.14,8.49,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630921488,1766652732564722,0,0,-0.0022,-0.0,0.9997,0.01,-0.0258,-0.0055,-33.9413,5.3943,39.1809,23.98,0.1,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630925238,1766652732568472,0,0,-0.002,-0.0003,1.0,0.0024,-0.0106,-0.0208,-33.9413,5.3943,39.1809,23.98,0.1,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630929488,1766652732572722,0,0,-0.0022,-0.0005,1.0004,0.0024,-0.0182,-0.0208,-33.9413,5.3943,39.1809,23.98,0.1,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630933490,1766652732576724,0,0,-0.0026,-0.0006,1.0004,-0.0129,-0.0106,-0.0284,-33.9413,5.3943,39.1809,23.98,0.1,0.13,8.52,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630989488,1766652732632722,0,0,-0.0025,0.0002,0.9994,0.0329,-0.0182,-0.0208,-33.4053,4.4952,39.0076,23.99,0.1,0.13,8.56,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630993488,1766652732636722,0,0,-0.0025,0.0002,0.9996,0.0024,-0.0258,-0.0055,-33.4053,4.4952,39.0076,23.99,0.09,0.13,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
630997488,1766652732640722,0,0,-0.0025,0.0001,1.0003,0.0024,-0.0106,0.0098,-33.4053,4.4952,39.0076,23.99,0.08,0.13,8.55,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631001487,1766652732644721,0,0,-0.0025,-0.0003,1.0004,0.01,-0.0182,0.0098,-33.4053,4.4952,39.0076,23.99,0.07,0.13,8.54,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631053488,1766652732696722,0,0,-0.0027,0.0003,0.9998,0.0329,-0.0106,-0.0131,-33.4053,4.4952,39.0076,23.99,-0.02,0.15,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631057488,1766652732700722,0,0,-0.0026,0.0004,0.9999,0.0329,-0.0182,-0.0131,-33.4053,4.4952,39.0076,23.98,-0.02,0.15,8.47,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631061488,1766652732704722,0,0,-0.0027,0.0002,1.0,0.0329,-0.0258,-0.0055,-33.4053,4.4952,39.0076,23.98,-0.03,0.15,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631065487,1766652732708721,0,0,-0.0024,0.0003,0.9999,0.0253,-0.0411,-0.0208,-33.4053,4.4952,39.0076,23.99,-0.03,0.15,8.46,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631105488,1766652732748722,0,0,-0.0026,0.0003,0.9994,0.0024,-0.003,-0.0513,-33.4053,4.4952,39.0076,23.97,-0.06,0.16,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631109488,1766652732752722,0,0,-0.0023,0.0005,0.9992,0.01,0.0047,-0.0131,-33.4053,4.4952,39.0076,23.97,-0.06,0.16,8.41,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631113488,1766652732756722,0,0,-0.002,0.0001,0.9992,0.01,0.0047,-0.0131,-33.4053,4.4952,39.0076,23.97,-0.06,0.16,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631117488,1766652732760722,0,0,-0.0024,0.0003,0.9992,0.01,0.0123,-0.0055,-34.1199,4.1356,39.3543,23.98,-0.07,0.16,8.4,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631173488,1766652732816722,0,0,-0.0019,-0.0003,0.9993,-0.0129,-0.0106,-0.0055,-34.1199,4.1356,39.3543,23.99,-0.15,0.16,8.29,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631177488,1766652732820722,0,0,-0.0021,-0.0001,0.9995,-0.0129,-0.0182,0.0098,-34.1199,4.1356,39.3543,23.99,-0.16,0.16,8.28,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631181488,1766652732824722,0,0,-0.0025,0.0002,0.9992,-0.0205,-0.0335,0.0174,-34.1199,4.1356,39.3543,23.99,-0.16,0.16,8.27,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631185243,1766652732828477,0,0,-0.0023,0.0004,0.999,-0.0053,-0.0258,0.025,-34.1199,4.1356,39.3543,24.0,-0.16,0.16,8.26,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631225488,1766652732868722,0,0,-0.0023,-0.0,0.9981,-0.0053,-0.0182,-0.0055,-34.1199,4.1356,39.3543,23.98,-0.19,0.15,8.2,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631229488,1766652732872722,0,0,-0.0024,-0.0003,0.9979,-0.0129,-0.0182,0.0174,-34.1199,4.1356,39.3543,23.98,-0.19,0.15,8.19,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631233488,1766652732876722,0,0,-0.0027,-0.0004,0.998,0.0024,-0.003,0.025,-34.1199,4.1356,39.3543,23.98,-0.19,0.16,8.18,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
631237243,1766652732880477,0,0,-0.0026,-0.0003,0.998,-0.0129,-0.0106,0.0403,-34.1199,4.1356,39.3543,23.98,-0.19,0.16,8.18,0.0,0.0,0.0,0.0,0,0.0,0.0,1,/data_0006-0.
