Time_us,AccX_g,AccY_g,AccZ_g,GyroX_dps,GyroY_dps,GyroZ_dps
884192775.0,0.07666,0.115723,0.936279,-1.732824,-4.587786,-2.122137
884204643.0,0.072021,0.0979,0.961426,-1.671756,-4.167939,-1.900763
884216508.0,0.068848,0.101074,0.9646,-1.78626,-4.832061,-2.045802
884228373.0,0.073242,0.127197,0.946289,-1.992366,-4.633588,-2.076336
884240244.0,0.064941,0.108643,0.939697,-1.916031,-5.137404,-2.091603
884252115.0,0.069092,0.124023,0.946777,-2.061069,-3.793893,-1.778626
884263975.0,0.068848,0.121826,0.963623,-2.229008,-4.396946,-1.992366
884275839.0,0.068604,0.110596,0.949707,-2.312977,-4.389313,-1.770992
884287712.0,0.073486,0.119873,0.926758,-2.259542,-4.015267,-1.839695
884299574.0,0.061279,0.116699,0.950928,-2.137405,-4.053435,-1.900763
884311438.0,0.074951,0.11084,0.959473,-2.366412,-4.625954,-1.89313
884323310.0,0.050049,0.13208,0.948486,-2.450382,-3.572519,-1.931298
884335181.0,0.075684,0.090332,0.956543,-2.335878,-4.10687,-2.045802
884347047.0,0.070312,0.116943,0.960449,-2.328244,-3.870229,-1.89313
884358906.0,0.06958,0.100342,0.930908,-1.839695,-4.366412,-1.992366
884370771.0,0.073975,0.110107,0.949951,-2.343511,-3.969466,-2.007634
884382643.0,0.076416,0.110596,0.980469,-2.152672,-4.152672,-2.038168
884394507.0,0.067627,0.110352,0.928955,-2.053435,-4.854962,-2.19084
884406375.0,0.077148,0.113037,0.938477,-1.900763,-3.931298,-2.015267
884418249.0,0.069092,0.112793,0.957031,-2.015267,-4.396946,-1.954198
884430115.0,0.076416,0.11084,0.954346,-2.122137,-4.694656,-2.007634
884441974.0,0.072998,0.112549,0.953613,-1.900763,-4.198473,-1.969466
884453839.0,0.070068,0.113281,0.962402,-1.946565,-4.267176,-1.870229
884465711.0,0.07373,0.111816,0.951416,-1.938931,-4.435114,-2.061069
884477578.0,0.071045,0.114502,0.945557,-1.89313,-4.625954,-1.977099
884489444.0,0.06958,0.120361,0.958496,-2.015267,-4.603054,-2.10687
884501313.0,0.071533,0.115234,0.945557,-2.045802,-4.473282,-2.091603
884513181.0,0.068359,0.117432,0.954834,-2.022901,-4.625954,-2.053435
884525047.0,0.075684,0.111084,0.947998,-2.122137,-4.358778,-2.160305
884536906.0,0.061523,0.116455,0.948242,-2.076336,-4.175572,-2.152672
884548774.0,0.084229,0.114014,0.945557,-1.938931,-4.419847,-2.007634
884560643.0,0.072754,0.116211,0.950928,-2.167939,-4.534351,-2.022901
884572510.0,0.072754,0.109863,0.94873,-2.061069,-4.534351,-2.137405
884584373.0,0.077393,0.109619,0.949707,-2.160305,-4.389313,-1.931298
884596245.0,0.082764,0.118164,0.951904,-2.198473,-4.38168,-1.908397
884608109.0,0.071045,0.116455,0.953125,-2.229008,-4.274809,-1.938931
884619970.0,0.063232,0.112061,0.946777,-1.916031,-3.89313,-1.839695
884631833.0,0.063965,0.112061,0.942383,-2.251908,-4.068702,-1.977099
884643706.0,0.068359,0.110107,0.946777,-1.977099,-4.572519,-2.045802
884655574.0,0.064941,0.110107,0.947998,-2.129771,-4.442748,-1.938931
884667438.0,0.070557,0.114502,0.94458,-2.038168,-4.396946,-1.832061
884679309.0,0.068848,0.105713,0.946045,-2.145038,-4.465649,-2.022901
884691181.0,0.074219,0.115479,0.94751,-2.229008,-4.374046,-2.083969
884703047.0,0.071289,0.114746,0.952393,-1.89313,-4.198473,-1.938931
884714907.0,0.063965,0.116211,0.948486,-2.167939,-4.549618,-2.007634
884726772.0,0.075439,0.121094,0.946289,-2.030534,-4.435114,-2.053435
884738643.0,0.072754,0.113525,0.954346,-2.160305,-4.465649,-1.80916
884750508.0,0.07373,0.118164,0.96167,-2.137405,-4.450382,-1.854962
884762373.0,0.073242,0.118408,0.945068,-2.030534,-4.29771,-1.931298
884774244.0,0.074951,0.121094,0.949463,-2.099237,-4.068702,-1.679389
884786115.0,0.075684,0.119629,0.94751,-2.366412,-4.015267,-2.038168
884797974.0,0.075439,0.117188,0.94458,-2.259542,-4.053435,-1.961832
884809839.0,0.075684,0.118408,0.949219,-1.938931,-4.343512,-1.793893
884821712.0,0.079102,0.117432,0.946045,-2.343511,-4.572519,-1.977099
884833574.0,0.071533,0.108887,0.946289,-2.19084,-4.038168,-1.877863
884845438.0,0.071045,0.119629,0.951172,-1.938931,-4.053435,-2.038168
884857311.0,0.076904,0.124512,0.938721,-2.122137,-4.526718,-1.816794
884869182.0,0.06958,0.108643,0.956055,-2.167939,-4.374046,-1.740458
884881047.0,0.072266,0.118164,0.947998,-2.015267,-4.374046,-1.885496
884892906.0,0.067627,0.125488,0.947266,-2.007634,-4.137404,-1.641221
884904773.0,0.071045,0.115723,0.942139,-2.305344,-3.435115,-1.755725
884916642.0,0.070801,0.108887,0.9646,-2.083969,-4.045802,-1.770992
884928507.0,0.064941,0.11377,0.953857,-2.053435,-3.992366,-1.732824
884940375.0,0.063721,0.099121,0.932861,-2.312977,-3.80916,-1.755725
884952249.0,0.078613,0.110596,0.962158,-2.473282,-3.618321,-1.793893
884964115.0,0.069092,0.117432,0.956055,-1.961832,-4.053435,-1.748092
884975975.0,0.076172,0.111816,0.935547,-2.480916,-4.343512,-2.10687
884987840.0,0.071777,0.110352,0.952637,-1.977099,-4.022901,-1.847328
884999710.0,0.061523,0.108887,0.95752,-1.946565,-4.351145,-1.824427
885011574.0,0.072266,0.113525,0.938965,-1.977099,-4.122138,-1.694656
885023438.0,0.074463,0.117676,0.953613,-2.045802,-4.21374,-1.687023
885035309.0,0.067871,0.115479,0.932861,-1.923664,-3.954198,-1.977099
885047188.0,0.07251,0.108154,0.941162,-2.129771,-4.198473,-2.099237
885059048.0,0.069336,0.123779,0.946777,-2.045802,-4.053435,-2.015267
885070906.0,0.073242,0.116455,0.955322,-2.198473,-4.068702,-1.916031
885082770.0,0.080811,0.117432,0.946289,-2.007634,-4.282443,-1.961832
885094643.0,0.077148,0.112061,0.955566,-2.038168,-4.076336,-1.908397
885106508.0,0.076416,0.117432,0.954102,-1.977099,-4.374046,-1.984733
885118374.0,0.072021,0.113037,0.944824,-2.137405,-4.274809,-1.832061
885130245.0,0.075439,0.108154,0.949951,-1.954198,-4.122138,-1.954198
885142115.0,0.066406,0.114746,0.946045,-2.030534,-4.099236,-1.748092
885153974.0,0.073975,0.113525,0.949951,-2.10687,-4.328244,-1.671756
885165839.0,0.077148,0.121094,0.943604,-1.969466,-4.40458,-1.931298
885177714.0,0.07251,0.11084,0.949951,-1.793893,-4.572519,-2.198473
885189579.0,0.070557,0.116943,0.955322,-2.129771,-4.045802,-1.801527
885201447.0,0.075684,0.121582,0.943848,-2.19084,-3.954198,-1.977099
885213317.0,0.066162,0.113281,0.940674,-2.030534,-4.496183,-1.992366
885225191.0,0.061523,0.104248,0.957031,-1.908397,-4.312977,-1.961832
885237058.0,0.077148,0.116943,0.950439,-2.229008,-3.732824,-1.908397
885248915.0,0.077637,0.119141,0.949463,-2.145038,-4.08397,-1.824427
885260780.0,0.071045,0.112305,0.961914,-2.10687,-4.389313,-1.793893
885272649.0,0.078857,0.111084,0.946777,-2.022901,-4.389313,-1.938931
885284511.0,0.073486,0.111572,0.947021,-2.221374,-4.160306,-2.160305
885296374.0,0.072998,0.11084,0.959473,-2.152672,-4.221374,-1.854962
885308249.0,0.068848,0.10791,0.960693,-2.091603,-4.519084,-1.832061
885320115.0,0.082764,0.108398,0.939209,-1.923664,-4.015267,-1.801527
885331977.0,0.076172,0.117188,0.938965,-2.053435,-4.0,-1.954198
885343838.0,0.06543,0.109619,0.950928,-2.061069,-4.374046,-2.015267
885355707.0,0.070068,0.113525,0.959961,-2.030534,-4.236641,-1.946565
885367574.0,0.074219,0.116943,0.939209,-2.038168,-4.175572,-1.748092
885379438.0,0.071289,0.114258,0.941406,-2.076336,-4.290076,-1.839695
885391310.0,0.06958,0.111572,0.954346,-1.923664,-4.38168,-1.80916
885403180.0,0.080811,0.116455,0.956787,-2.030534,-4.412214,-1.938931
885415047.0,0.072998,0.116455,0.948486,-2.007634,-4.198473,-1.961832
885426906.0,0.074951,0.114746,0.94873,-2.145038,-3.832061,-1.89313
885438773.0,0.07373,0.115723,0.949707,-2.290076,-3.931298,-1.656489
885450642.0,0.07251,0.113525,0.947021,-2.175573,-4.374046,-1.748092
885462508.0,0.069092,0.116211,0.952393,-2.038168,-4.19084,-1.89313
885474374.0,0.078613,0.112793,0.94873,-2.030534,-4.351145,-1.778626
885486245.0,0.07251,0.112549,0.952637,-1.977099,-4.282443,-1.977099
885498115.0,0.064209,0.113037,0.945068,-1.992366,-3.900763,-1.725191
885509975.0,0.067627,0.110596,0.94043,-2.030534,-4.267176,-1.877863
885521839.0,0.066895,0.111816,0.964844,-2.122137,-4.389313,-1.847328
885533710.0,0.07373,0.111572,0.925781,-1.740458,-4.641222,-1.854962
885545574.0,0.070312,0.11084,0.972656,-2.305344,-3.259542,-1.725191
885557438.0,0.079102,0.106689,0.955811,-2.236641,-3.70229,-2.099237
885569310.0,0.063965,0.113281,0.924316,-2.305344,-4.328244,-1.778626
885581180.0,0.072021,0.113037,0.937988,-1.916031,-4.29771,-1.961832
885593047.0,0.079102,0.112793,0.962646,-2.068702,-4.038168,-1.862595
885604906.0,0.074219,0.115967,0.952393,-2.267176,-3.954198,-1.832061
885616771.0,0.07373,0.115723,0.924072,-2.236641,-3.885496,-1.916031
885628643.0,0.075439,0.109375,0.947266,-2.21374,-4.19084,-1.877863
885640508.0,0.077881,0.115723,0.963867,-2.122137,-4.274809,-1.832061
885652374.0,0.068604,0.11792,0.949219,-2.183206,-3.80916,-1.679389
885664244.0,0.078857,0.115967,0.951416,-2.083969,-3.847328,-2.0
885676109.0,0.072021,0.112061,0.955322,-2.29771,-4.274809,-1.885496
885687970.0,0.067627,0.110596,0.940918,-1.931298,-4.145038,-1.900763
885699833.0,0.07373,0.118164,0.957275,-2.091603,-3.992366,-1.839695
885711708.0,0.071289,0.109131,0.956055,-2.21374,-4.312977,-1.816794
885723574.0,0.071045,0.111572,0.950439,-1.870229,-3.938931,-1.854962
885735438.0,0.076416,0.121338,0.951172,-1.938931,-4.175572,-1.847328
885747310.0,0.067871,0.115234,0.952881,-2.076336,-4.251908,-1.816794
885759180.0,0.074463,0.109131,0.949707,-2.183206,-4.091603,-1.717557
885771047.0,0.072754,0.113037,0.947266,-2.0,-4.053435,-1.793893
885782907.0,0.072266,0.110107,0.941895,-2.061069,-4.091603,-1.78626
885794771.0,0.068848,0.112061,0.952148,-1.969466,-4.221374,-1.832061
885806643.0,0.066406,0.114258,0.956787,-2.061069,-3.938931,-1.732824
885818507.0,0.074707,0.115479,0.94458,-1.961832,-4.10687,-1.78626
885830373.0,0.064697,0.12085,0.956787,-2.083969,-4.206107,-2.061069
885842245.0,0.077637,0.112305,0.960693,-1.931298,-4.358778,-1.908397
885854109.0,0.06958,0.115967,0.958496,-2.022901,-4.29771,-1.763359
885865972.0,0.059082,0.105469,0.945557,-1.938931,-4.076336,-1.916031
885877837.0,0.083984,0.124268,0.948486,-1.847328,-4.236641,-1.977099
885889708.0,0.06958,0.10376,0.956055,-2.221374,-4.70229,-1.870229
885901574.0,0.073975,0.11499,0.949463,-2.374046,-3.694656,-1.717557
885913439.0,0.066406,0.122559,0.932617,-2.083969,-4.396946,-1.877863
885925310.0,0.072998,0.114014,0.945068,-2.198473,-4.419847,-2.152672
885937181.0,0.075195,0.115723,0.965576,-1.862595,-4.114504,-1.984733
885949047.0,0.074219,0.115723,0.952393,-2.083969,-3.931298,-1.885496
885960906.0,0.072754,0.115967,0.939697,-2.145038,-4.183206,-1.70229
885972771.0,0.074219,0.109131,0.950439,-2.10687,-4.282443,-1.854962
885984642.0,0.074707,0.109131,0.95459,-2.114504,-4.229008,-1.847328
885996506.0,0.074463,0.105957,0.948975,-2.099237,-4.274809,-1.977099
886008374.0,0.070068,0.116211,0.947998,-2.0,-4.030534,-1.938931
886020245.0,0.070312,0.116699,0.958252,-2.015267,-4.48855,-1.832061
886032109.0,0.068115,0.118408,0.943115,-2.030534,-4.175572,-1.824427
886043970.0,0.072021,0.111572,0.954834,-2.091603,-4.229008,-1.954198
886055833.0,0.073242,0.11084,0.958008,-2.076336,-4.236641,-1.862595
886067706.0,0.073975,0.114014,0.945068,-2.236641,-4.08397,-2.007634
886079573.0,0.068359,0.115234,0.944824,-1.89313,-4.145038,-1.923664
886091438.0,0.066406,0.109619,0.954102,-2.137405,-4.015267,-2.167939
886103310.0,0.074951,0.116943,0.957031,-2.007634,-4.08397,-1.923664
886115180.0,0.075195,0.112793,0.953369,-1.870229,-4.091603,-1.984733
886127044.0,0.071533,0.11499,0.948486,-2.038168,-4.328244,-1.763359
886138906.0,0.069824,0.11499,0.953857,-1.908397,-4.221374,-1.770992
886150774.0,0.073242,0.112793,0.947266,-2.206107,-4.198473,-1.832061
886162642.0,0.070557,0.115479,0.954346,-1.961832,-4.045802,-1.770992
886174510.0,0.074707,0.111572,0.949951,-1.908397,-4.274809,-1.923664
886186375.0,0.067139,0.11377,0.954346,-1.938931,-4.160306,-1.80916
886198249.0,0.068115,0.109131,0.943848,-1.961832,-4.374046,-1.900763
886210118.0,0.074951,0.104736,0.944824,-1.969466,-4.152672,-1.870229
886221978.0,0.071777,0.111084,0.962158,-1.954198,-4.137404,-2.038168
886233841.0,0.067383,0.111572,0.945557,-1.931298,-4.145038,-1.847328
886245716.0,0.076416,0.113525,0.946533,-2.045802,-4.198473,-1.854962
886257581.0,0.07666,0.117432,0.948975,-2.152672,-4.282443,-1.946565
886269448.0,0.061768,0.116455,0.94043,-2.29771,-3.916031,-1.900763
886281319.0,0.076172,0.113281,0.952881,-2.061069,-4.251908,-2.0
886293191.0,0.072266,0.106201,0.952881,-2.10687,-4.656488,-1.839695
886305057.0,0.073242,0.111328,0.957275,-2.061069,-4.129771,-2.099237
886316915.0,0.07251,0.116211,0.944824,-1.885496,-4.358778,-2.091603
886328783.0,0.067627,0.110352,0.946289,-2.343511,-4.244275,-1.778626
886340652.0,0.068604,0.114502,0.951416,-2.137405,-4.08397,-2.030534
886352519.0,0.068848,0.115234,0.94458,-2.137405,-4.122138,-2.099237
886364386.0,0.075195,0.115967,0.948975,-2.015267,-4.061069,-1.969466
886376262.0,0.078369,0.111572,0.94165,-2.167939,-4.305344,-1.78626
886388136.0,0.072754,0.112305,0.951416,-1.984733,-4.061069,-1.900763
886400010.0,0.078125,0.110352,0.952881,-2.022901,-4.251908,-1.839695
886411883.0,0.07373,0.115234,0.948486,-1.969466,-4.175572,-1.992366
886423764.0,0.073242,0.116699,0.950684,-2.030534,-4.412214,-1.938931
886435637.0,0.070312,0.115967,0.949951,-2.267176,-4.007634,-2.0
886447504.0,0.06958,0.113525,0.939453,-2.183206,-4.007634,-1.885496
886459373.0,0.072021,0.110596,0.94458,-2.091603,-4.259542,-1.80916
886471244.0,0.072998,0.112549,0.950195,-2.160305,-4.038168,-1.969466
886483109.0,0.072266,0.114014,0.945557,-2.030534,-4.053435,-1.877863
886494970.0,0.073242,0.114502,0.945557,-2.022901,-3.961832,-1.862595
886506833.0,0.072021,0.112549,0.953369,-2.259542,-4.129771,-1.946565
886518706.0,0.068604,0.109131,0.954102,-2.137405,-4.251908,-1.832061
886530574.0,0.07373,0.112793,0.949707,-2.007634,-4.198473,-1.977099
886542438.0,0.066406,0.111084,0.959473,-2.160305,-4.259542,-1.755725
886554310.0,0.077393,0.113037,0.950928,-2.221374,-4.312977,-1.977099
886566188.0,0.073486,0.107422,0.948486,-2.10687,-4.19084,-1.687023
886578048.0,0.07666,0.117188,0.950195,-2.145038,-4.08397,-1.763359
886589906.0,0.075928,0.11377,0.962158,-2.015267,-4.053435,-1.969466
886601770.0,0.07373,0.113525,0.950439,-2.068702,-4.244275,-2.015267
886613643.0,0.071533,0.109863,0.946289,-2.167939,-4.145038,-1.900763
886625510.0,0.072998,0.113281,0.956787,-1.923664,-4.236641,-1.89313
886637374.0,0.068848,0.112793,0.942871,-2.038168,-4.534351,-1.862595
886649249.0,0.072266,0.116943,0.939697,-2.068702,-4.022901,-2.007634
886661109.0,0.071533,0.114014,0.94751,-1.832061,-4.145038,-1.923664
886672970.0,0.072021,0.11499,0.952148,-2.167939,-4.175572,-1.908397
886684833.0,0.068115,0.114502,0.946533,-2.091603,-3.839695,-1.816794
886696706.0,0.080566,0.113037,0.947998,-2.030534,-4.19084,-2.145038
886708574.0,0.071045,0.116699,0.944092,-2.251908,-4.282443,-1.954198
886720438.0,0.069092,0.113281,0.952148,-2.076336,-4.068702,-1.725191
886732310.0,0.072266,0.112549,0.955322,-2.038168,-3.992366,-1.793893
886744188.0,0.071289,0.109375,0.940186,-1.992366,-4.328244,-2.099237
886756048.0,0.073486,0.115234,0.951172,-2.10687,-4.091603,-1.969466
886767909.0,0.071777,0.117432,0.953857,-1.992366,-4.137404,-2.099237
886779776.0,0.068115,0.118408,0.941895,-2.076336,-4.267176,-1.748092
886791643.0,0.06958,0.113525,0.958984,-2.099237,-4.229008,-1.824427
886803508.0,0.071533,0.11792,0.949219,-1.954198,-4.251908,-1.778626
886815374.0,0.074219,0.109863,0.946045,-2.175573,-4.251908,-1.938931
886827249.0,0.075195,0.113037,0.94751,-2.068702,-4.10687,-1.954198
886839109.0,0.070312,0.112549,0.946777,-2.229008,-4.152672,-2.053435
886850970.0,0.069336,0.11499,0.945801,-2.053435,-4.08397,-2.015267
886862833.0,0.07251,0.108887,0.947021,-2.076336,-4.38168,-1.977099
886874708.0,0.068115,0.111084,0.955566,-2.129771,-4.274809,-1.824427
886886579.0,0.073242,0.110107,0.94458,-2.083969,-4.267176,-1.89313
886898444.0,0.073242,0.109863,0.953613,-2.129771,-4.167939,-1.923664
886910313.0,0.067139,0.11792,0.945801,-2.183206,-4.396946,-1.877863
886922188.0,0.07251,0.109131,0.955322,-2.114504,-4.374046,-2.0
886934047.0,0.072021,0.112549,0.950684,-2.267176,-4.152672,-1.916031
886945908.0,0.077148,0.113525,0.946777,-2.030534,-4.221374,-1.877863
886957775.0,0.070557,0.118652,0.943604,-2.030534,-4.29771,-1.732824
886969642.0,0.074951,0.123047,0.946533,-2.053435,-4.099236,-1.824427
886981506.0,0.069092,0.118164,0.948975,-1.80916,-4.183206,-1.938931
886993373.0,0.067383,0.111084,0.960693,-2.137405,-4.152672,-2.076336
887005244.0,0.074219,0.108887,0.948486,-2.160305,-4.29771,-1.946565
887017115.0,0.070068,0.11377,0.946045,-2.251908,-4.076336,-1.954198
887028974.0,0.080811,0.111572,0.941406,-2.259542,-4.206107,-1.885496
887040839.0,0.069092,0.117432,0.950928,-2.030534,-4.206107,-1.877863
887052711.0,0.071289,0.114258,0.955078,-2.282443,-4.312977,-1.954198
887064579.0,0.071533,0.109375,0.941895,-2.290076,-4.19084,-1.839695
887076444.0,0.073486,0.115234,0.952148,-2.015267,-4.221374,-1.755725
887088313.0,0.069336,0.116455,0.94873,-2.053435,-4.343512,-1.854962
887100190.0,0.065186,0.114502,0.944824,-2.29771,-4.19084,-1.954198
887112057.0,0.077637,0.117432,0.950928,-2.0,-4.160306,-1.900763
887123913.0,0.067871,0.115234,0.953125,-2.19084,-4.335878,-1.877863
887135779.0,0.070557,0.106201,0.944824,-1.961832,-4.099236,-1.969466
887147643.0,0.072021,0.112793,0.950195,-2.038168,-4.29771,-1.870229
887159510.0,0.070068,0.109619,0.946533,-2.236641,-4.045802,-1.992366
887171374.0,0.070068,0.105225,0.955078,-2.229008,-4.274809,-2.015267
887183244.0,0.072998,0.115967,0.953857,-1.847328,-4.129771,-2.0
887195109.0,0.068848,0.116699,0.95166,-2.129771,-4.206107,-1.900763
887206970.0,0.067871,0.115234,0.941406,-2.015267,-4.160306,-1.916031
887218833.0,0.074219,0.114746,0.952148,-1.954198,-4.076336,-1.946565
887230706.0,0.070068,0.114014,0.955566,-1.984733,-4.175572,-1.992366
887242578.0,0.071533,0.114746,0.945312,-2.137405,-4.259542,-2.007634
887254445.0,0.077148,0.114502,0.956299,-2.21374,-4.167939,-2.022901
887266317.0,0.06665,0.111328,0.946777,-1.977099,-4.480916,-2.068702
887278190.0,0.073242,0.110352,0.943115,-2.137405,-4.442748,-2.0
887290053.0,0.070801,0.111328,0.959473,-2.267176,-4.015267,-1.923664
887301913.0,0.068848,0.118164,0.948975,-2.129771,-4.282443,-1.862595
887313780.0,0.069092,0.11377,0.952393,-2.229008,-4.10687,-1.770992
887325649.0,0.075439,0.11377,0.95166,-2.061069,-3.977099,-1.78626
887337511.0,0.070801,0.115723,0.956055,-2.015267,-4.282443,-1.801527
887349374.0,0.073242,0.114014,0.949219,-2.114504,-4.061069,-1.916031
887361245.0,0.07666,0.115234,0.946045,-2.251908,-4.206107,-1.89313
887373109.0,0.071777,0.111816,0.948975,-2.282443,-4.221374,-1.862595
887384972.0,0.070312,0.115967,0.952637,-2.038168,-4.236641,-1.832061
887396836.0,0.070557,0.105225,0.944824,-2.229008,-4.114504,-1.938931
887408708.0,0.078125,0.11377,0.947998,-2.045802,-4.358778,-1.816794
887420574.0,0.067871,0.111328,0.955078,-1.984733,-4.221374,-1.770992
887432438.0,0.072998,0.116455,0.944336,-1.977099,-4.137404,-1.778626
887444312.0,0.077881,0.117188,0.956543,-2.10687,-4.312977,-1.946565
887456188.0,0.064697,0.114746,0.946777,-2.076336,-4.335878,-2.030534
887468048.0,0.073486,0.108154,0.955811,-1.969466,-3.969466,-1.908397
887479910.0,0.075928,0.112305,0.949951,-2.091603,-4.175572,-1.931298
887491779.0,0.071777,0.111084,0.94458,-2.053435,-4.259542,-1.816794
887503643.0,0.075684,0.111328,0.95166,-2.038168,-4.129771,-1.824427
887515508.0,0.067871,0.115479,0.962891,-1.946565,-4.10687,-1.877863
887527374.0,0.071777,0.112549,0.944824,-2.198473,-4.091603,-1.923664
887539249.0,0.077881,0.112549,0.953369,-2.061069,-4.129771,-2.0
887551109.0,0.067871,0.111084,0.948486,-2.152672,-4.21374,-1.885496
887562970.0,0.075195,0.110107,0.939697,-1.877863,-3.977099,-1.839695
887574833.0,0.076172,0.110596,0.942139,-2.053435,-4.137404,-1.89313
887586706.0,0.071777,0.11499,0.946289,-1.969466,-4.29771,-2.053435
887598574.0,0.07373,0.114502,0.960937,-2.229008,-4.145038,-1.916031
887610438.0,0.070068,0.115967,0.956787,-2.145038,-4.221374,-1.977099
887622313.0,0.075439,0.111328,0.946777,-2.038168,-4.038168,-1.80916
887634191.0,0.075439,0.108643,0.945801,-2.061069,-4.236641,-1.977099
887646057.0,0.069092,0.114258,0.955322,-2.007634,-4.259542,-1.877863
887657915.0,0.070801,0.108887,0.944824,-2.145038,-4.21374,-1.916031
887669780.0,0.075195,0.108398,0.953857,-2.007634,-4.19084,-1.824427
887681652.0,0.074707,0.116211,0.948242,-2.030534,-4.099236,-1.885496
887693516.0,0.075439,0.112549,0.955078,-1.938931,-4.167939,-1.877863
887705386.0,0.072021,0.119629,0.953613,-1.961832,-4.198473,-1.916031
887717262.0,0.072021,0.112061,0.958252,-2.091603,-4.015267,-1.900763
887729136.0,0.075439,0.112305,0.94751,-2.129771,-4.053435,-1.89313
887741011.0,0.068115,0.112793,0.943604,-2.10687,-4.206107,-1.908397
887752883.0,0.070068,0.112061,0.948242,-1.900763,-4.374046,-1.870229
887764763.0,0.067139,0.109619,0.946533,-2.221374,-4.244275,-1.885496
887776634.0,0.074463,0.115967,0.956787,-2.152672,-4.389313,-1.877863
887788504.0,0.071045,0.119385,0.95166,-1.961832,-4.259542,-2.015267
887800369.0,0.075928,0.114258,0.957764,-2.206107,-4.29771,-1.977099
887812243.0,0.077637,0.116455,0.948975,-2.145038,-4.030534,-1.862595
887824109.0,0.068115,0.110107,0.950928,-2.244275,-4.129771,-1.656489
887835970.0,0.075928,0.108643,0.951172,-1.984733,-3.938931,-1.870229
887847835.0,0.068359,0.112305,0.949707,-1.885496,-4.198473,-1.931298
887859707.0,0.06958,0.114258,0.950195,-2.29771,-4.259542,-1.832061
887871574.0,0.072754,0.112549,0.943604,-2.198473,-4.290076,-1.755725
887883440.0,0.076172,0.113037,0.953613,-1.977099,-4.206107,-2.068702
887895310.0,0.074951,0.113525,0.94458,-2.10687,-4.091603,-1.946565
887907188.0,0.071533,0.116699,0.946533,-2.160305,-3.969466,-1.908397
887919048.0,0.070312,0.109619,0.951172,-1.862595,-4.122138,-1.885496
887930907.0,0.074707,0.11377,0.947266,-2.19084,-4.320611,-2.091603
887942772.0,0.073486,0.11084,0.949219,-2.236641,-4.229008,-1.854962
887954643.0,0.068848,0.115967,0.936768,-2.183206,-4.022901,-1.832061
887966508.0,0.070801,0.11792,0.939697,-1.885496,-4.320611,-1.984733
887978373.0,0.077637,0.115967,0.947754,-2.045802,-4.305344,-1.854962
887990245.0,0.071777,0.109619,0.950195,-2.068702,-4.206107,-1.763359
888002109.0,0.074951,0.11499,0.947998,-1.946565,-4.160306,-1.832061
888013970.0,0.069824,0.112549,0.945801,-2.274809,-4.022901,-1.938931
888025833.0,0.07373,0.115967,0.950439,-2.114504,-4.152672,-1.832061
888037706.0,0.075195,0.106689,0.955566,-2.007634,-4.030534,-1.977099
888049574.0,0.071777,0.113281,0.966797,-2.198473,-4.282443,-1.816794
888061438.0,0.070068,0.111328,0.94458,-2.015267,-4.206107,-1.89313
888073310.0,0.074707,0.114746,0.947021,-2.175573,-4.38168,-2.076336
888085181.0,0.070801,0.114258,0.951904,-1.946565,-4.198473,-1.900763
888097047.0,0.084717,0.11084,0.939209,-1.977099,-4.366412,-1.885496
888108906.0,0.071289,0.110596,0.948486,-2.21374,-4.244275,-1.946565
888120774.0,0.068359,0.112061,0.946289,-2.175573,-4.251908,-2.0
888132643.0,0.07373,0.113037,0.943115,-1.885496,-4.206107,-1.832061
888144507.0,0.072754,0.106689,0.942139,-1.992366,-4.290076,-1.778626
888156375.0,0.074219,0.113525,0.949951,-2.129771,-3.923664,-2.099237
888168249.0,0.073242,0.107178,0.945068,-1.954198,-4.137404,-1.847328
888180115.0,0.07373,0.111572,0.945068,-1.969466,-4.21374,-2.122137
888191975.0,0.067871,0.111572,0.949951,-1.984733,-4.244275,-1.877863
888203839.0,0.078613,0.11377,0.951416,-1.89313,-4.21374,-2.0
888215709.0,0.065918,0.118408,0.946045,-2.076336,-4.068702,-1.89313
888227579.0,0.06958,0.111084,0.956055,-2.160305,-4.274809,-1.977099
888239443.0,0.074707,0.110107,0.948975,-2.045802,-4.038168,-1.80916
888251312.0,0.068604,0.112305,0.952637,-1.900763,-4.10687,-2.114504
888263181.0,0.079102,0.10791,0.947266,-2.030534,-4.21374,-2.007634
888275047.0,0.070557,0.115479,0.955566,-1.870229,-4.145038,-1.977099
888286906.0,0.069336,0.115479,0.94751,-2.053435,-4.183206,-1.984733
888298772.0,0.083008,0.112061,0.948486,-2.007634,-4.29771,-1.847328
888310643.0,0.075439,0.112305,0.951172,-2.198473,-4.305344,-1.801527
888322509.0,0.070557,0.113037,0.945801,-2.183206,-4.114504,-1.854962
888334373.0,0.075195,0.114258,0.94751,-2.198473,-4.206107,-1.89313
888346244.0,0.072021,0.115234,0.950928,-2.129771,-4.145038,-1.824427
888358109.0,0.074951,0.115723,0.950928,-1.824427,-4.030534,-1.946565
888369973.0,0.066162,0.119141,0.942383,-2.236641,-4.19084,-1.969466
888381836.0,0.080078,0.114746,0.959229,-2.038168,-4.022901,-1.778626
888393707.0,0.066895,0.116211,0.952881,-2.007634,-4.328244,-1.938931
888405578.0,0.071289,0.106689,0.95874,-2.0,-4.328244,-1.854962
888417445.0,0.077637,0.109375,0.949951,-1.938931,-4.236641,-1.992366
888429317.0,0.079346,0.117676,0.955566,-1.877863,-4.526718,-2.0
