Time_us,AccX_g,AccY_g,AccZ_g,GyroX_dps,GyroY_dps,GyroZ_dps
514001115.0,0.516113,-0.285889,1.140869,-26.839695,39.931297,-208.679382
514012976.0,0.514893,-0.365479,1.109619,-12.541985,55.763359,-232.312973
514024841.0,0.463623,-0.375977,1.109863,3.374046,73.916031,-250.137405
514036701.0,0.429932,-0.381104,1.129639,14.198473,84.351143,-250.137405
514048557.0,0.499512,-0.405029,1.182373,20.633587,89.709923,-250.137405
514060417.0,0.599121,-0.480957,1.196533,29.877863,97.809158,-250.137405
514072270.0,0.647461,-0.581543,1.12085,51.946564,121.351143,-250.137405
514084122.0,0.530029,-0.663818,0.923096,82.96183,161.251907,-250.137405
514095970.0,0.266357,-0.706299,0.790283,111.725189,193.893127,-250.137405
514107832.0,0.053467,-0.714111,0.705322,127.893127,196.633591,-250.137405
514119693.0,-0.154541,-0.707275,0.670898,128.694656,163.274811,-250.137405
514131565.0,-0.330566,-0.716309,0.619385,119.030533,113.488548,-250.137405
514143435.0,-0.511963,-0.628906,0.612061,106.152672,58.809162,-250.137405
514155309.0,-0.679443,-0.608154,0.685547,91.557251,5.122138,-250.137405
514167188.0,-0.885498,-0.455322,0.714111,66.946564,-40.67939,-250.137405
514179085.0,-1.000977,-0.427734,0.726562,44.694656,-65.954201,-250.137405
514190970.0,-1.064697,-0.317627,0.690918,28.793894,-48.419846,-250.137405
514202848.0,-1.140137,-0.187988,0.749268,21.595419,-19.068703,-193.732819
514214734.0,-1.116699,-0.092285,0.801758,18.587786,5.328244,-126.862595
514226615.0,-1.019043,-0.145508,0.819092,20.290077,13.450381,-68.580154
514238495.0,-0.895508,-0.190186,0.808594,23.717558,0.778626,-29.740458
514250367.0,-0.762939,-0.158203,0.798096,24.259542,-23.160305,-5.160306
514262255.0,-0.644287,-0.124268,0.759033,20.801527,-47.0,10.946565
514274118.0,-0.555664,-0.111328,0.703857,16.030535,-67.694656,20.916031
514285978.0,-0.467041,-0.087891,0.69873,8.290076,-82.198471,28.267176
514297843.0,-0.365723,-0.042969,0.720459,-3.030534,-91.0,36.877861
514309725.0,-0.292236,-0.016357,0.714844,-15.122137,-91.664124,42.916031
514321621.0,-0.222412,0.003174,0.699463,-23.770992,-84.32061,42.587788
514333497.0,-0.164062,0.031738,0.711182,-29.763359,-69.328247,36.931297
514345367.0,-0.120117,0.050293,0.72998,-32.786259,-54.335876,29.900763
514357241.0,-0.086426,0.083496,0.760742,-32.564884,-43.412212,24.625954
514369108.0,-0.065186,0.107178,0.78418,-29.145039,-38.877861,19.312977
514380970.0,-0.040771,0.117432,0.777588,-23.404581,-35.572517,12.603053
514392833.0,-0.018555,0.116699,0.761719,-16.610687,-29.709923,4.412214
514404706.0,0.000977,0.0979,0.748779,-12.969465,-20.694656,-2.19084
514416574.0,0.010742,0.0979,0.749023,-15.847328,-13.679389,-6.091603
514428438.0,0.003418,0.068115,0.751709,-23.847328,-9.900764,-9.740458
514440310.0,0.029785,0.019775,0.799072,-37.70229,-7.08397,-13.442748
514452181.0,0.014648,-0.020752,0.841553,-50.389313,-6.725191,-18.229008
514464063.0,-0.017822,-0.041016,0.916748,-54.160305,-13.78626,-24.969465
514475969.0,-0.039307,-0.072266,0.983887,-48.854961,-25.648855,-30.335878
514487870.0,-0.07251,-0.102539,1.01416,-37.671757,-38.0,-33.64122
514499768.0,-0.072754,-0.145752,1.009033,-22.908398,-47.389313,-33.0
514511675.0,-0.060547,-0.167969,0.969971,-11.335877,-50.755726,-29.610687
514523574.0,-0.031982,-0.192139,0.932373,-7.725191,-48.274811,-26.305344
514535486.0,-0.000244,-0.218506,0.874023,-11.603053,-36.648853,-24.030535
514547385.0,0.01001,-0.208496,0.816162,-18.145039,-16.977098,-21.61832
514559290.0,0.01416,-0.202637,0.783203,-24.251909,-1.160305,-18.969465
514571181.0,-0.000488,-0.199707,0.774658,-27.748091,8.801527,-16.351145
514583063.0,0.022949,-0.183105,0.744629,-28.839695,8.59542,-11.671756
514594933.0,0.151123,-0.091064,0.682129,-39.351147,14.511451,-7.358778
514606804.0,0.14917,-0.249268,1.037842,-80.625954,55.572517,-15.847328
514618686.0,0.155762,-0.295654,1.443359,-118.068703,36.534351,-25.572519
514630563.0,0.008789,-0.344238,1.999939,-123.847328,-16.244274,-32.335876
514642444.0,-0.331543,-0.54541,1.999939,-52.221375,-105.519081,-18.091602
514654358.0,0.234375,-0.408203,1.866455,60.793892,-28.083969,11.374045
514666223.0,-0.101563,-0.186035,1.316406,70.343513,3.870229,2.320611
514678077.0,0.051025,-0.342773,0.826172,66.64122,-42.984734,-6.419847
514689959.0,0.097412,-0.313232,0.50708,58.068703,-42.725189,-14.137404
514701833.0,-0.030273,-0.170654,0.476074,40.648853,-58.931297,-17.923664
514713716.0,-0.025146,-0.110352,0.436279,4.854962,-46.587788,-15.755725
514725614.0,-0.011475,-0.125488,0.591797,-24.160305,-36.015266,-10.534351
514737511.0,0.036865,-0.155273,0.876221,-35.435116,-49.167938,-6.091603
514749402.0,0.106201,-0.145264,1.113281,-28.503817,-50.061069,-5.946565
514761299.0,0.147461,-0.156982,1.464844,-0.244275,-40.923664,-9.007633
514773190.0,0.138672,-0.205078,1.311279,26.694656,-31.251909,-8.305344
514785052.0,0.105225,-0.116211,0.990234,25.389313,-26.480917,-5.312977
514796908.0,0.114258,-0.093994,0.832031,14.251908,-29.229008,-4.832061
514808773.0,0.13916,-0.0979,0.789795,2.641221,-30.435114,-7.396946
514820643.0,0.118896,-0.107178,0.899414,-3.122137,-25.473282,-10.511451
514832539.0,0.097656,-0.108154,1.00708,-1.717557,-24.0,-9.755725
514844430.0,0.11792,-0.141357,1.005127,2.763359,-27.259542,-9.496183
514856301.0,0.144775,-0.143555,0.963135,4.885496,-28.328245,-10.748092
514868173.0,0.146484,-0.123291,0.942871,5.557252,-28.580153,-11.40458
514880039.0,0.154785,-0.114014,0.924805,5.839694,-27.229008,-11.435115
514891901.0,0.162354,-0.115967,0.930176,6.0,-25.70229,-12.030535
514903767.0,0.1604,-0.11792,0.945801,6.091603,-25.0,-12.839695
514915633.0,0.154785,-0.114014,0.964355,5.687023,-25.32061,-13.702291
514927504.0,0.145996,-0.114014,0.956543,5.854962,-26.083969,-14.725191
514939370.0,0.155762,-0.11377,0.960937,6.458015,-28.923664,-16.603054
514951242.0,0.157471,-0.105713,0.945557,7.51145,-32.450382,-19.404581
514963109.0,0.168701,-0.106934,0.944336,8.572519,-33.809162,-20.862595
514974973.0,0.18457,-0.091309,0.946289,9.244275,-35.366413,-21.70229
514986835.0,0.192383,-0.07959,0.934326,10.221375,-35.801525,-22.740458
514998708.0,0.177002,-0.082031,0.930908,9.923664,-35.519085,-23.38168
515010579.0,0.198242,-0.081543,0.933594,9.526717,-33.435116,-21.748091
515022447.0,0.2146,-0.073242,0.938477,9.450381,-30.931297,-19.847328
515034319.0,0.224854,-0.083008,0.938965,9.893129,-29.961832,-19.717558
515046190.0,0.229736,-0.067139,0.931641,10.297709,-29.549618,-21.106871
515058051.0,0.22876,-0.06665,0.929687,10.343512,-29.977098,-22.396946
515069908.0,0.232666,-0.063965,0.925537,9.893129,-28.633587,-22.404581
515081774.0,0.228027,-0.065186,0.927734,9.61832,-27.801527,-21.664122
515093643.0,0.229736,-0.061523,0.926514,9.076336,-27.961832,-21.007633
515105509.0,0.22998,-0.065674,0.927979,9.847328,-27.938931,-20.748091
515117375.0,0.20752,-0.068848,0.943604,11.824428,-30.816793,-21.343512
515129249.0,0.240723,-0.054932,0.942139,13.709924,-35.29771,-21.908398
515141117.0,0.23584,-0.053223,0.920654,14.709924,-38.923664,-21.549618
515152979.0,0.23999,-0.042725,0.926514,14.030535,-37.061069,-19.786259
515164841.0,0.263184,-0.023193,0.92334,13.328244,-34.251907,-17.587786
515176716.0,0.270996,-0.016357,0.916748,11.832061,-32.282444,-15.015267
515188581.0,0.29541,-0.002686,0.894531,10.236641,-29.145039,-13.274809
515200446.0,0.302002,-0.003174,0.887207,7.534351,-23.213741,-11.335877
515212317.0,0.312012,-0.005615,0.882812,3.89313,-17.946566,-9.290076
515224191.0,0.321289,-0.013428,0.888916,0.267176,-12.877863,-7.78626
515236057.0,0.330566,-0.021729,0.899902,-2.427481,-10.465649,-8.022901
515247937.0,0.320068,-0.027588,0.938232,-2.610687,-11.78626,-9.229008
515259832.0,0.303955,-0.032471,0.930908,-2.320611,-9.839695,-8.687023
515271715.0,0.301758,-0.035645,0.934814,-1.305344,-8.282443,-7.656488
515283613.0,0.299316,-0.026123,0.935791,-0.694656,-7.923664,-6.358778
515295503.0,0.298584,-0.031982,0.912598,-0.580153,-8.358779,-5.954198
515307386.0,0.292236,-0.01709,0.911377,-0.412214,-9.045801,-5.206107
515319290.0,0.299316,-0.024902,0.902832,-0.442748,-9.229008,-4.206107
515331182.0,0.303223,-0.011719,0.900391,-1.183206,-8.633588,-4.053435
515343063.0,0.304199,-0.004639,0.893555,-2.740458,-7.022901,-3.091603
515354954.0,0.303955,-0.002197,0.901855,-4.08397,-4.152672,-1.862595
515366833.0,0.306396,-0.006104,0.903076,-5.458015,-2.145038,-1.061069
515378715.0,0.300537,-0.016113,0.901123,-6.221374,-1.251908,-0.572519
515390613.0,0.295166,-0.013428,0.910889,-6.641222,-1.274809,-0.167939
515402504.0,0.305908,-0.017578,0.912109,-6.435114,-0.145038,-0.015267
515414386.0,0.312012,-0.018311,0.919434,-5.320611,0.381679,-0.10687
515426262.0,0.310547,-0.039795,0.913574,-4.641222,0.10687,-1.717557
515438136.0,0.294922,-0.053467,0.93335,-4.335878,-1.938931,-3.335878
515450030.0,0.285645,-0.049072,0.954346,-3.549618,-4.847328,-3.740458
515461907.0,0.29126,-0.058838,0.93457,-2.931298,-6.671756,-2.961832
515473796.0,0.307129,-0.038574,0.935059,-1.160305,-7.38168,-3.450382
515485692.0,0.315674,-0.015381,0.897217,-0.916031,-5.984733,-3.206107
515497579.0,0.311279,-0.018799,0.901367,-1.946565,-3.763359,-2.496183
515509476.0,0.300537,-0.016113,0.884521,-3.664122,-1.534351,-1.793893
515521367.0,0.306641,-0.025635,0.901611,-4.51145,-0.045802,-1.755725
515533261.0,0.292969,-0.032959,0.925781,-5.129771,-0.78626,-1.732824
515545154.0,0.286865,-0.026123,0.92749,-4.038168,-1.80916,-2.091603
515557044.0,0.283203,-0.033691,0.944092,-2.10687,-3.938931,-1.816794
515568922.0,0.291016,-0.037354,0.915527,-0.984733,-5.740458,-2.206107
515580818.0,0.300049,-0.026855,0.907715,-1.221374,-5.778626,-2.51145
515592708.0,0.293213,-0.024902,0.914551,-1.992366,-5.671756,-2.656489
515604584.0,0.297363,-0.025879,0.92041,-2.40458,-5.38168,-2.778626
515616476.0,0.300049,-0.018555,0.911133,-2.045802,-4.908397,-2.389313
515628367.0,0.303955,-0.031982,0.903809,-2.381679,-4.366412,-2.053435
515640261.0,0.304688,-0.027832,0.9104,-2.358779,-3.961832,-2.030534
515652154.0,0.291748,-0.032471,0.916016,-2.671756,-4.427481,-2.458015
515664039.0,0.286377,-0.034668,0.925293,-2.335878,-6.236641,-2.847328
515675914.0,0.303223,-0.031982,0.928955,-1.541985,-7.419847,-3.076336
515687801.0,0.307617,-0.027832,0.913818,-1.221374,-6.259542,-2.946565
515699693.0,0.299561,-0.027344,0.902344,-1.885496,-5.671756,-3.015267
515711574.0,0.302734,-0.034424,0.906738,-3.091603,-5.557252,-3.022901
515723457.0,0.302246,-0.029541,0.92041,-2.572519,-5.061069,-3.0
515735358.0,0.303467,-0.0271,0.924805,-2.045802,-5.198473,-2.603053
515747245.0,0.313477,-0.037354,0.922852,-1.938931,-5.175572,-2.648855
515759128.0,0.301758,-0.026367,0.906738,-1.694656,-4.664122,-2.656489
515771011.0,0.300781,-0.029297,0.914551,-1.709924,-5.152672,-2.374046
515782901.0,0.300781,-0.033447,0.909668,-1.580153,-5.061069,-2.061069
515794781.0,0.305176,-0.022705,0.902588,-1.832061,-4.755725,-2.19084
515806683.0,0.299072,-0.029785,0.919434,-2.045802,-4.38168,-1.885496
515818573.0,0.311523,-0.021973,0.915771,-2.007634,-3.480916,-1.625954
515830458.0,0.304688,-0.03125,0.905518,-1.870229,-3.343511,-1.541985
515842358.0,0.306152,-0.030762,0.911377,-2.458015,-3.343511,-1.427481
515854246.0,0.315674,-0.033203,0.917236,-2.21374,-3.229008,-1.343511
515866128.0,0.30127,-0.033203,0.915283,-2.091603,-3.541985,-1.648855
515878012.0,0.303711,-0.027588,0.91748,-1.854962,-3.78626,-1.916031
515889901.0,0.300049,-0.031494,0.913086,-1.885496,-3.984733,-1.916031
515901784.0,0.299561,-0.03125,0.914307,-1.900763,-4.374046,-1.938931
515913675.0,0.296875,-0.028564,0.922852,-1.763359,-4.816794,-2.091603
515925564.0,0.302246,-0.028564,0.914307,-1.458015,-4.633588,-2.030534
515937444.0,0.299316,-0.027832,0.925049,-1.755725,-4.938931,-2.083969
515949335.0,0.298096,-0.027588,0.918457,-1.748092,-6.007634,-2.129771
515961229.0,0.310059,-0.031982,0.908203,-1.160305,-6.114504,-2.312977
515973109.0,0.302979,-0.034668,0.919189,-0.938931,-6.526718,-2.496183
515984984.0,0.303467,-0.034912,0.923828,-1.0,-6.664122,-2.732824
515996868.0,0.306641,-0.025391,0.921631,-0.793893,-6.358778,-2.755725
516008763.0,0.303955,-0.026611,0.903809,-0.969466,-5.732824,-2.564885
516020643.0,0.311035,-0.021729,0.90918,-1.458015,-5.251908,-2.175573
516032538.0,0.310303,-0.025146,0.916504,-1.633588,-5.312977,-2.480916
516044430.0,0.301025,-0.025635,0.911133,-1.519084,-5.312977,-2.351145
516056314.0,0.311279,-0.019043,0.910645,-1.580153,-4.923664,-2.221374
516068211.0,0.307129,-0.029053,0.914307,-1.80916,-5.526718,-2.40458
516080101.0,0.300781,-0.026367,0.92749,-1.603053,-5.78626,-2.038168
516091974.0,0.303467,-0.022217,0.89917,-1.70229,-5.198473,-2.145038
516103853.0,0.311035,-0.022949,0.908203,-1.89313,-4.709924,-1.801527
516115746.0,0.306641,-0.028809,0.911865,-2.19084,-4.458015,-2.091603
516127633.0,0.307373,-0.027344,0.912598,-2.335878,-4.480916,-1.916031
516139514.0,0.30957,-0.026123,0.923584,-1.900763,-5.343512,-2.152672
516151402.0,0.312012,-0.02832,0.916504,-1.534351,-5.763359,-2.320611
516163298.0,0.299561,-0.0271,0.914795,-1.549618,-5.931298,-2.343511
516175191.0,0.302979,-0.02417,0.909424,-1.633588,-5.839694,-2.48855
516187077.0,0.309326,-0.022949,0.911133,-1.78626,-6.015267,-2.59542
516198969.0,0.314453,-0.031006,0.914307,-1.641221,-6.015267,-2.458015
516210846.0,0.313232,-0.032227,0.920898,-1.618321,-6.908397,-2.687023
516222729.0,0.316895,-0.027832,0.902344,-1.427481,-6.763359,-2.748092
516234620.0,0.314209,-0.025391,0.910156,-1.48855,-5.709924,-2.870229
516246504.0,0.309814,-0.025391,0.904053,-2.206107,-5.824428,-2.778626
516258385.0,0.304932,-0.02417,0.917725,-1.725191,-5.709924,-2.381679
516270290.0,0.30835,-0.026611,0.918213,-1.664122,-5.427481,-2.549618
516282181.0,0.322754,-0.022705,0.909912,-1.343511,-5.206107,-2.221374
516294064.0,0.314941,-0.024902,0.909912,-1.503817,-4.862596,-2.19084
516305961.0,0.317383,-0.017334,0.905518,-1.992366,-4.427481,-2.259542
516317839.0,0.318604,-0.028564,0.92041,-2.206107,-4.290076,-2.083969
516329725.0,0.302002,-0.02124,0.919434,-1.755725,-4.709924,-2.015267
516341619.0,0.313721,-0.025879,0.909912,-1.755725,-4.389313,-2.10687
516353504.0,0.313477,-0.020508,0.903564,-1.923664,-4.076336,-1.923664
516365397.0,0.316406,-0.018066,0.905029,-2.160305,-3.816794,-1.755725
516377297.0,0.314941,-0.0271,0.914551,-2.473282,-3.366412,-1.709924
516389190.0,0.312256,-0.025146,0.924316,-2.396947,-3.396947,-1.572519
516401084.0,0.315674,-0.024658,0.914551,-2.564885,-3.770992,-1.580153
516412970.0,0.311279,-0.029053,0.915527,-2.328244,-3.503817,-1.541985
516424846.0,0.314697,-0.029785,0.917969,-2.381679,-3.78626,-2.053435
516436731.0,0.308105,-0.031982,0.913818,-2.198473,-4.137404,-2.015267
516448619.0,0.306396,-0.027344,0.916504,-1.877863,-5.465649,-2.175573
516460504.0,0.308105,-0.022461,0.898682,-1.694656,-5.572519,-1.847328
516472386.0,0.319824,-0.028076,0.906982,-2.053435,-4.328244,-1.816794
516484289.0,0.317383,-0.023193,0.901123,-2.519084,-3.183206,-1.854962
516496182.0,0.310303,-0.023926,0.919678,-2.366412,-3.152672,-1.832061
516508063.0,0.307129,-0.027832,0.931641,-2.030534,-3.78626,-2.015267
516519952.0,0.312012,-0.025391,0.915283,-1.442748,-4.725191,-2.068702
516531833.0,0.310303,-0.022461,0.910156,-1.374046,-4.473282,-2.236641
516543716.0,0.306885,-0.02832,0.921143,-1.694656,-4.564886,-2.435115
516555613.0,0.3125,-0.029297,0.919678,-1.580153,-4.70229,-2.305344
516567504.0,0.310547,-0.017822,0.916748,-0.824427,-5.580153,-2.541985
516579385.0,0.310303,-0.023437,0.91748,-0.80916,-6.10687,-2.80916
516591289.0,0.311279,-0.021729,0.902832,-1.038168,-5.89313,-2.671756
516603181.0,0.314209,-0.024414,0.907959,-1.145038,-4.900764,-2.549618
516615063.0,0.311035,-0.022705,0.911865,-1.938931,-4.145038,-2.229008
516626952.0,0.321533,-0.022461,0.920166,-1.89313,-4.526718,-2.305344
516638833.0,0.314453,-0.024658,0.922607,-1.725191,-4.854962,-2.412214
516650723.0,0.316406,-0.027588,0.911377,-1.458015,-5.412214,-2.793893
516662620.0,0.318848,-0.020996,0.911133,-1.557252,-4.564886,-2.022901
516674505.0,0.321045,-0.025146,0.900391,-1.824427,-3.763359,-1.946565
516686397.0,0.321289,-0.007568,0.902344,-2.648855,-2.931298,-1.78626
516698298.0,0.310303,-0.015869,0.906494,-3.244275,-2.358779,-1.40458
516710191.0,0.307861,-0.018799,0.906494,-3.061069,-1.862595,-1.030534
516722077.0,0.313721,-0.021484,0.915039,-3.305344,-2.091603,-1.152672
516733970.0,0.307129,-0.026367,0.908203,-2.969466,-2.793893,-1.198473
516745845.0,0.314209,-0.028076,0.921875,-2.694656,-3.343511,-1.099237
516757729.0,0.321777,-0.027832,0.912598,-2.290076,-4.022901,-1.709924
516769620.0,0.320313,-0.022461,0.904541,-1.816794,-3.824427,-1.40458
516781504.0,0.31665,-0.022461,0.914062,-1.778626,-2.931298,-1.51145
516793398.0,0.31958,-0.023926,0.900146,-2.312977,-2.374046,-1.274809
516805293.0,0.313721,-0.02124,0.912354,-2.503817,-1.916031,-1.244275
516817181.0,0.304199,-0.02417,0.912598,-2.59542,-1.59542,-1.10687
516829063.0,0.316406,-0.019531,0.912598,-2.763359,-0.847328,-0.648855
516840955.0,0.319824,-0.021973,0.899902,-3.10687,0.412214,-0.557252
516852832.0,0.311768,-0.029053,0.909668,-3.938931,1.435115,-0.381679
516864705.0,0.303955,-0.026611,0.917725,-4.091603,0.709924,-0.641221
516876573.0,0.300049,-0.020752,0.919922,-3.969466,-0.160305,-0.305344
516888458.0,0.301758,-0.027344,0.918945,-3.267176,-0.954198,-0.305344
516900358.0,0.303711,-0.032715,0.912354,-2.961832,-0.51145,-0.114504
516912245.0,0.310059,-0.022217,0.905273,-3.793893,0.503817,0.198473
516924103.0,0.305176,-0.031494,0.912598,-4.053435,0.770992,-0.290076
516935969.0,0.293945,-0.022705,0.914062,-4.29771,0.389313,-0.137405
516947833.0,0.290283,-0.021973,0.92334,-4.0,-0.343511,0.351145
516959704.0,0.304688,-0.0271,0.908936,-4.167939,-0.129771,0.587786
516971573.0,0.311523,-0.018311,0.899658,-4.259542,1.21374,0.480916
516983435.0,0.29834,-0.029785,0.908447,-4.793893,2.320611,0.366412
516995298.0,0.30249,-0.030518,0.916504,-4.374046,2.206107,0.480916
517007155.0,0.296387,-0.030029,0.919189,-4.19084,2.10687,0.458015
517019011.0,0.300049,-0.042725,0.924805,-3.755725,1.244275,0.358779
517030865.0,0.292725,-0.035645,0.931885,-3.366412,0.641221,0.061069
517042714.0,0.29248,-0.033936,0.922119,-2.80916,0.435115,-0.175573
517054579.0,0.288086,-0.032471,0.911377,-2.549618,0.48855,-0.129771
517066447.0,0.287354,-0.025391,0.913574,-2.778626,0.854962,-0.129771
517078317.0,0.286133,-0.024902,0.9021,-2.885496,0.870229,0.343511
517090173.0,0.287598,-0.0271,0.922363,-2.877863,1.038168,0.992366
517102030.0,0.289795,-0.027344,0.918701,-2.381679,2.183206,1.320611
517113892.0,0.284424,-0.031982,0.918701,-2.572519,2.0,1.564885
517125757.0,0.288818,-0.036865,0.913086,-3.129771,2.183206,1.343511
517137620.0,0.279053,-0.04248,0.932617,-3.068702,1.358779,0.961832
517149476.0,0.271729,-0.03833,0.9375,-2.267176,-0.114504,0.824427
517161358.0,0.265625,-0.026855,0.929199,-1.717557,-1.580153,0.618321
517173236.0,0.278809,-0.036621,0.917725,-0.78626,-2.832061,0.816794
517185109.0,0.279297,-0.028076,0.90332,-0.656489,-2.030534,1.10687
517196970.0,0.284912,-0.024414,0.905273,-0.694656,-0.114504,1.496183
517208833.0,0.278564,-0.029541,0.917236,-1.816794,0.48855,1.610687
517220692.0,0.288818,-0.042236,0.928223,-2.274809,0.435115,2.015267
517232548.0,0.283936,-0.044189,0.930664,-2.618321,-0.519084,1.320611
517244426.0,0.280518,-0.055664,0.939209,-2.038168,-2.122137,0.076336
517256297.0,0.270996,-0.050781,0.94751,-0.717557,-4.480916,-0.992366
517268190.0,0.270264,-0.048584,0.924805,0.251908,-5.885496,-1.541985
517280049.0,0.279785,-0.036865,0.910645,0.648855,-5.877862,-2.030534
517291905.0,0.283203,-0.035889,0.918457,-0.328244,-5.267176,-2.427481
517303797.0,0.277344,-0.031982,0.936523,-0.725191,-5.343512,-2.198473
517315692.0,0.279785,-0.027588,0.931641,-0.839695,-5.625954,-2.366412
517327574.0,0.273438,-0.036377,0.907715,-1.076336,-5.229008,-2.030534
517339456.0,0.280518,-0.037842,0.910156,-1.687023,-5.587786,-2.183206
517351358.0,0.275635,-0.036377,0.935059,-1.664122,-5.80916,-2.549618
517363246.0,0.273926,-0.039063,0.922363,-1.51145,-6.694656,-2.687023
517375128.0,0.276123,-0.03418,0.929687,-1.29771,-7.969466,-3.152672
517387010.0,0.285645,-0.040771,0.927002,-1.160305,-9.099236,-3.503817
517398900.0,0.289551,-0.030273,0.92334,-0.839695,-9.099236,-3.435115
517410781.0,0.291748,-0.036865,0.912842,-1.167939,-8.648855,-3.633588
517422674.0,0.282959,-0.0354,0.924072,-1.740458,-7.641222,-3.427481
517434565.0,0.290527,-0.031738,0.922607,-2.167939,-7.038168,-3.351145
517446443.0,0.275879,-0.031738,0.922852,-2.030534,-7.015267,-2.89313
517458330.0,0.282471,-0.028564,0.921875,-2.0,-7.152672,-3.091603
517470229.0,0.284668,-0.034668,0.916016,-2.183206,-7.137404,-2.908397
517482115.0,0.283936,-0.03125,0.930176,-2.099237,-7.145038,-2.961832
517494004.0,0.283936,-0.035645,0.929443,-1.732824,-7.625954,-3.19084
517505894.0,0.28833,-0.035889,0.916016,-1.427481,-7.885496,-3.480916
517517779.0,0.294189,-0.034424,0.921875,-1.152672,-7.91603,-3.137405
517529667.0,0.293213,-0.027588,0.910645,-1.526718,-7.48855,-3.167939
517541557.0,0.294922,-0.030518,0.91333,-1.877863,-6.664122,-2.961832
517553438.0,0.293701,-0.029297,0.910156,-2.007634,-5.877862,-2.564885
517565330.0,0.297852,-0.029297,0.911377,-2.221374,-5.068702,-2.366412
517577229.0,0.286133,-0.031982,0.919189,-2.19084,-4.992366,-2.534351
517589115.0,0.284668,-0.036621,0.924805,-1.824427,-6.21374,-3.206107
517601003.0,0.289063,-0.030029,0.920654,-1.152672,-7.748092,-3.480916
517612895.0,0.287354,-0.030273,0.916504,-1.007634,-8.282443,-3.603053
517624779.0,0.291504,-0.026611,0.920654,-1.389313,-8.312977,-3.503817
517636662.0,0.299316,-0.022949,0.913086,-1.633588,-8.045801,-3.381679
517648548.0,0.296631,-0.026855,0.90918,-2.320611,-7.282443,-3.045802
517660435.0,0.301025,-0.021484,0.906494,-2.29771,-6.450382,-2.70229
517672328.0,0.294922,-0.031982,0.916504,-2.465649,-6.068702,-2.48855
517684229.0,0.299561,-0.028076,0.907715,-2.625954,-6.061069,-2.801527
517696109.0,0.300049,-0.030029,0.913574,-2.419847,-6.152672,-2.526718
517707983.0,0.298828,-0.034668,0.925049,-2.206107,-6.587786,-2.587786
517719869.0,0.289795,-0.028809,0.928223,-2.19084,-6.870229,-2.770992
517731763.0,0.295654,-0.029785,0.913818,-1.877863,-6.778626,-2.51145
517743650.0,0.304688,-0.037109,0.916016,-1.732824,-6.961832,-2.78626
517755539.0,0.311523,-0.025879,0.919434,-1.580153,-6.305344,-3.076336
517767435.0,0.306152,-0.032471,0.914551,-1.40458,-6.274809,-2.847328
517779317.0,0.299072,-0.025635,0.917969,-1.0,-6.160306,-2.717557
517791215.0,0.309082,-0.02417,0.904053,-1.862595,-5.587786,-2.709924
517803101.0,0.304932,-0.027832,0.905762,-1.427481,-4.320611,-2.343511
517814974.0,0.306152,-0.030029,0.898682,-1.80916,-3.603053,-1.977099
517826852.0,0.298584,-0.033691,0.913574,-1.78626,-3.80916,-2.10687
517838745.0,0.301758,-0.03125,0.925049,-1.473282,-4.198473,-2.274809
517850633.0,0.298828,-0.028809,0.911865,-1.694656,-4.694656,-2.160305
517862513.0,0.299316,-0.030518,0.905762,-1.740458,-4.022901,-2.10687
517874403.0,0.301758,-0.02832,0.907959,-2.10687,-4.061069,-1.908397
517886298.0,0.299805,-0.022949,0.923096,-2.19084,-3.923664,-1.954198
517898188.0,0.307129,-0.024658,0.912109,-2.038168,-4.129771,-1.671756
517910076.0,0.302979,-0.031982,0.910156,-2.167939,-4.045802,-1.656489
517921969.0,0.301758,-0.027344,0.90625,-2.450382,-3.656489,-1.679389
517933846.0,0.297363,-0.027588,0.913574,-2.48855,-3.335878,-1.534351
517945729.0,0.301514,-0.030518,0.911621,-2.442748,-2.694656,-1.419847
517957619.0,0.300293,-0.021729,0.9104,-2.732824,-2.78626,-1.534351
517969504.0,0.298096,-0.02832,0.913574,-2.564885,-2.229008,-1.251908
517981385.0,0.28833,-0.025879,0.919189,-2.610687,-2.396947,-1.259542
517993289.0,0.297363,-0.030273,0.914795,-2.679389,-2.70229,-1.244275
518005181.0,0.301758,-0.0354,0.919189,-2.541985,-3.045802,-1.442748
518017063.0,0.303223,-0.034424,0.916504,-2.801527,-2.412214,-1.427481
518028955.0,0.293213,-0.031982,0.920654,-2.709924,-2.641221,-1.435115
518040837.0,0.29126,-0.032959,0.919434,-2.755725,-2.877863,-1.396947
518052722.0,0.302979,-0.024658,0.911865,-2.572519,-3.496183,-1.480916
518064619.0,0.290283,-0.023926,0.925537,-2.59542,-3.091603,-1.664122
518076504.0,0.306396,-0.038086,0.917725,-2.412214,-3.725191,-1.70229
518088386.0,0.302979,-0.033447,0.916016,-2.480916,-3.931298,-1.900763
518100289.0,0.295654,-0.022461,0.904297,-2.671756,-2.465649,-1.587786
518112181.0,0.304688,-0.031738,0.9021,-3.78626,-1.442748,-1.061069
518124063.0,0.295898,-0.033447,0.916504,-4.312977,-1.038168,-0.992366
518135961.0,0.299561,-0.048584,0.912598,-5.656488,-0.549618,-0.931298
518147839.0,0.291504,-0.036865,0.92627,-4.374046,-1.122137,-1.435115
518159725.0,0.303223,-0.028809,0.913086,-4.244275,-0.267176,-0.931298
518171620.0,0.300537,-0.037109,0.915771,-4.236641,0.091603,-1.21374
