RX_ESP_elapsed_us,PC_time_us,UTC_Date,UTC_Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Temp,Roll,Pitch,Yaw,Lat,Lng,Speed_kmph,Alt_meters,Satellites,HDOP,Heading
363371486,1765370797129277,101225,12463700,-0.009631,-0.000735,1.000431,0.031662,-0.018738,-0.002121,-30.904411,22.835821,32.419613,22.9,-0.18,0.65,35.46,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363375486,1765370797133277,101225,12463700,-0.009814,-0.000613,1.001346,0.046921,-0.003479,-0.00975,-30.904411,22.835821,32.419613,22.9,-0.17,0.64,35.47,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363379486,1765370797137277,101225,12463700,-0.010241,-0.000491,1.002079,0.024033,-0.026367,-0.01738,-30.904411,22.835821,32.419613,22.9,-0.16,0.63,35.48,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363383486,1765370797141277,101225,12463700,-0.009875,-0.000247,1.001712,0.031662,-0.026367,-0.00975,-30.904411,22.835821,32.419613,22.9,-0.15,0.63,35.49,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363435486,1765370797193277,101225,12463700,-0.008899,0.000241,1.001285,0.001144,-0.018738,-0.025009,-30.904411,22.835821,32.419613,22.9,-0.04,0.55,35.6,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363439486,1765370797197277,101225,12463700,-0.008777,0.000302,1.001407,0.001144,-0.026367,-0.00975,-30.904411,22.835821,32.419613,22.91,-0.03,0.55,35.61,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363443486,1765370797201277,101225,12463700,-0.008899,0.000241,1.000736,-0.006485,-0.018738,-0.01738,-30.904411,22.835821,32.419613,22.9,-0.02,0.54,35.62,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363447486,1765370797205277,101225,12463700,-0.009204,-6.4e-05,1.000736,0.008774,-0.026367,-0.040268,-30.904411,22.835821,32.419613,22.9,-0.02,0.54,35.62,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363511486,1765370797269277,101225,12463700,-0.009204,0.00018,1.000064,0.016403,-0.049255,-0.002121,-31.440325,23.015629,31.55278,22.89,0.05,0.49,35.73,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363515486,1765370797273277,101225,12463700,-0.009021,0.000485,1.000003,0.031662,-0.041626,-0.025009,-31.440325,23.015629,31.55278,22.89,0.05,0.49,35.74,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363519486,1765370797277277,101225,12463700,-0.009143,0.000363,1.000431,0.039291,-0.011108,-0.025009,-31.440325,23.015629,31.55278,22.89,0.05,0.49,35.74,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363523486,1765370797281277,101225,12463700,-0.009265,0.000241,0.999881,0.031662,-0.011108,-0.025009,-31.440325,23.015629,31.55278,22.89,0.05,0.49,35.75,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363579486,1765370797337277,101225,12463700,-0.009326,-0.000186,1.000492,0.039291,-0.011108,0.005508,-31.440325,23.015629,31.55278,22.89,0.08,0.48,35.81,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363583486,1765370797341277,101225,12463700,-0.009326,-0.00043,1.000064,0.031662,-0.033997,0.005508,-31.440325,23.015629,31.55278,22.89,0.08,0.48,35.81,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363587486,1765370797345277,101225,12463700,-0.009021,-0.000369,0.999088,0.031662,-0.018738,0.013138,-31.440325,23.015629,31.55278,22.89,0.08,0.47,35.81,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363591486,1765370797349277,101225,12463700,-0.009265,-0.000125,0.998905,0.046921,-0.003479,0.020767,-31.440325,23.015629,31.55278,22.88,0.08,0.47,35.82,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363643486,1765370797401277,101225,12463700,-0.009875,-0.000125,0.999515,0.046921,0.26355,0.005508,-31.440325,23.015629,31.55278,22.88,0.08,0.47,35.87,31.838942,34.821024,0.24,43.6,4,7.09,189.35
363647486,1765370797405277,101225,12463700,-0.010486,-0.000491,1.001468,0.039291,0.316956,0.013138,-31.440325,23.015629,31.55278,22.88,0.08,0.47,35.87,31.838942,34.821024,0.24,43.6,4,7.09,189.35
